,Date,user_id,comments
569,"July 1, 2005 2:12PM",Mr_Shiftright,"datsun z -- looks like a parts car to me. you can buy nice clean ones foar $12,000, reall sharp, and you ain't gettin' from there to here for that amount of money.

value? $1,500 for engine, trans and trim pieces and glass."
570,"July 1, 2005 2:26PM",andre1969,"twisted, and perverted, but i always kinda liked those pinto wagons! my favorites were the sport wagons from the later 70's that had the little portholes in back! xwesx, i hope you hold onto it, and fix it up someday. don't let it go to the crusher! :shades:

isn't that inline 4 the same 2.3 ohc unit that went into fairmonts and mustangs, and ultimately got turbocharged and used in cars like the t-bird? instead of going the v-8 route, maybe you could just go with a newer, more powerful 4-cyl?"
571,"July 1, 2005 5:15PM",xwesx,"hey! there are kits for that?! that's great! i have a spare 302 that i was planning to dump in it, but again, i have not the time to work on it.... and it is 2300 miles away at the moment! :blush:

the 302 should really make for a fun car, but i unless i go overboard and really beef it up, i doubt i will be ""steering with the gas pedal."" :p"
572,"July 1, 2005 5:24PM",xwesx,"maybe, but i have the v8. admittedly though, the v8 will involve a full rebuild, so cost savings may be negligible. by the time i am able to work on it i will probably have the flexibility to make a more informed and appropriate decision. it is a rather heavy car for the stock i4 in it and the range is about equal to my van and truck (225-250 miles or so). i do not have so much of an impulse to make a street rod out of it as i do to have a nicely powered, operational pinto with all the nostalgia such a classic automobile can inspire...... :surprise: :p"
573,"July 1, 2005 5:50PM",Mr_Shiftright,"a mercury capri v-6 would be nice....fairly smogless, compact, ford product. i think a v-8 is too fat. you're going to have lots of grief with exhaust manifolds and steering boxes for one thing, and you'll be chopping the firewall i betcha.

nice thing about the 302 is you can fit a c-6 automatic behind it and be done with figuring out clutch linkages, etc.

also i'm sure you could build up a 2.3 engine so it had some guts."
574,"July 1, 2005 7:29PM",hpmctorque,""" isn't that inline 4 the same 2.3 ohc unit that went into fairmonts and mustangs, and ultimately got turbocharged and used in cars like the t-bird?"" yes, it is.

""a mercury capri v-6 would be nice."" i believe this is the german sourced v6, which was reputed to be a rather poor engine, although i never learned exactly why."
575,"July 2, 2005 12:16AM",Mr_Shiftright,"oh i think it was only about corrosion in the water jackets...you had to flush the coolant out periodically and then you were okay. i also dimly recall it had fiber timing gears like the equally rather carelessly designed volvo 4 cylinders of the time, so that's something you'd want to replace with steel gears asap. the pinto 4 cylinder also had something in common with the volvo engines---it was a camshaft eater. refinement in 4 cylinder engines was quite rare in the 1970s--perhaps only mercedes had any clue about how to do it....oops...excuse me....the datsun 510 engine was a little gem, too."
576,"July 4, 2005 2:03AM",hpmctorque,"""refinement in 4 cylinder engines was quite rare in the 1970s..."" how true! perhaps the most unrefined - crude would be a more appropriate term - of these was the ohv 4 offered in the chevy nova in the '60s, with the runner-up being the pontiac tempest slant 4. to describe these as industrial might be too kind. the vega engine felt refined (yes, i'm sober), if less durable, by comparison."
577,"July 4, 2005 6:06AM",gsemike,"i think that this car is kind of interesing @ maybe $6,000:

56 chevy on ebay

i see it as a car that maybe you do some sprucing to and then have as a driver rather than a total resto. this guy lives in queens where you don't see much of anything like this so i wonder who's been taking care of this and how much wasn't done right... along those lines, the console that looks like it's out of a chevelle is pretty cheesy.

do you think that you could drop another $4 into it, and then have an ok driver to enjoy for $10?"
578,"July 4, 2005 8:55AM",Mr_Shiftright,"geez what a beater. i don't think you could ever come out right on this car, because i can already smell the rust, and the work is very badly done all around, the color sucks, wrong seats, engine, trans, wheels, god knows what else, screwed up dash, probably drives like it looks, too. the engine and dashboard wiring aren't encouraging are they? and when a dashboard rusts, well, what does that tell you. scary.....

looks like the best part of this car is maybe the body shell if it isn't too heavily bondo'd up...might be able to make some kind of pro-street out of it or retro-rod, though personally i'd start out with something better.

car is too screwed up and not worth the cost of restoration imo. you can buy a decent clean all-original driver for around $15,000 (remember this is a two-door post sedan, not a ht) and a near-show car for $25k. can you make this one a show car for $19,000? no way.

present value as it sits, presuming it will drive around the block? about $2,500 imho.."
579,"July 5, 2005 7:14AM",qbrozen,"geez. if all that's true, my initial assessment on this one was way off. i was thinking ""hmmm... boyd coddington could turn that into a street rod and it will fetch $50k."""
580,"July 5, 2005 7:27AM",lemmer,"he lists ""non-power drum brakes"" as an option on the car. what was standard? sticking your feet through the floor like fred flinstone?"
581,"July 5, 2005 8:56AM",Mr_Shiftright,"yes but boyd coddington can come out okay because his name is worth $$$. if you or i build the exact same rod, we are going to lose, absolutely, .50 cents for every dollar we spend.

also keep in mind that he is usually spending someone else's money.... :p"
582,"July 5, 2005 8:59AM",qbrozen,"well, i didn't say i wanted to do the work on it."
583,"July 5, 2005 9:25AM",Mr_Shiftright,"yeah but if you say that you'll get the old ""but working on a car project is so good for you"" argument, which more often than not, is just a way to justify getting in over your head in the first place. doing appraisal work as i do sometimes, i have to deal with not being shot as the messenger when i tell an owner in dollar amounts that restoring that 6 cylinder dodge dart really wasn't a good idea. at the onset of a project, they are saying ""oh, i know it's not a classic"" or ""i'm not doing this for money"" but then alas they add up all the receipts and suddenly the full impact of how much time and money they've lost hits them.

been there, done that."
584,"July 5, 2005 9:32AM",lemmer,"so i wouldn't even have to pay for shipping! of course i have nowhere to put it, or any mechanical skills, or any use for it, but it would be cool to have an army jeep.

link title"
585,"July 5, 2005 10:18AM",jlawrence01,"can't count the number of antoque car auctions where the auctioneer says

""the buy has $30k in this baby ... going, going, gone, sold for $15k."""
586,"July 5, 2005 12:39PM",qbrozen,"i'm really shocked that description comes from an ebay user with a 322 feedback rating. i typically see nonsensical and very vague descriptions like that on the 10 feedback or less accounts.

just what heck does this mean??
front drive and rear end

and what's with the 2 engines? are they both in the jeep now? it follows that ""front drive and rear end"" statement, so maybe its got one engine driving the front wheels and one for the back. lol. (yeah, yeah, i know, it doesn't, but that's almost what it sounds like in the description.) are either of the engines in the truck? and do either of them work??

anyway, although i love jeeps, there is no way i would touch that as a project car."
587,"July 5, 2005 3:31PM",Mr_Shiftright,"i think he means both differentials are still in the vehicle.

well really now, since these non-military jeeps aren't worth that much all fixed up, this is obviously a parts vehicle.

interesting---the guys home town is ""remlap"" which is ""palmer"" spelled backwards."
588,"July 6, 2005 3:04PM",scanty,"i was taking a short cut home last night and drove by a house that had four of them parked in the driveway, along with a 944. i would have taken a picture for you, but i was without my camera."
589,"July 6, 2005 5:59PM",Mr_Shiftright,"yes unfortunately the landscape is littered with 928s. most of them are beaters, as often befalls cars with low value + high complexity.

mine is running great.

a 928 is definitely not a project car, not never not no-how.

e.g. ""porsche 928, cleans runs well needs radiator and new clutch.""

okay that $3,000 for starters."
590,"July 14, 2005 6:17AM",gsemike,"i don't know if this car would be worth $700 if it was running:

95 altima on ebay

with that damage on the rear quarter, it's time to call the junkyard."
591,"July 14, 2005 7:01AM",qbrozen,"hahahaa!
i think the artistic pictures alone will rocket this car to stardom. i mean, i know that a blurry pic of the cassette player with the missing knob and the pic of the radiator cap are pulling me in to the bidding frenzy."
592,"July 14, 2005 7:21AM",andre1969,"with that altima is that its 4-cyl is an interference engine. if the timing gear went bad, i'm sure its safe to assume that the engine is toast. personally, i wouldn't be concerned too much about the quarter panel at this price point. i could easily pound it out into more or less its original form just using my fist. i'm guessing the replacement taillight wouldn't be cheap, though. and i can't tell how bad the front fender is from the pic.

shame, though. i think it's a nice looking car. i like that color combo."
593,"July 14, 2005 7:43AM",gsemike,for that car are cheap and easy to find on ebay. i just got a replacement for my 03 altima for $4.99 + 15 shipping. let's say the car was running with 150k and had the dent but had a taillight. what would you have??? probavbly a $700 car.
594,"July 14, 2005 9:38AM",lemko,"...but is that car sitting in water or are those two flat tires on wet pavement? either way, this car's been sitting a long time in a damp place. fold it!"
595,"July 14, 2005 10:35AM",andre1969,"i guess i was just thinking that the taillight would be expensive, because last year a buddy of mine had to get a new headlight assembly, for a '95 grand marquis. that sucker cost $225! i mentioned, jokingly, that i once paid $250 for a car (well, okay, it was a '79 newport out of a junkyard, with 230,000 miles on it :blush: ) and he just told me to shuddup!

well, then we couldn't figure out how to put it on, so he had to pay someone about 60 bucks for that. and then, a few months later, got a new car urge and traded the thing in at carmax for an '04 crown vic. he got a whopping $600 in trade.

i didn't even think of going the ebay route. my intrepid's headlights are getting really cloudy, so maybe i'll try to snag some off ebay, instead of going to the dealer for some new ones. or just trade it on a new charger! :shades:"
596,"July 14, 2005 10:36AM",andre1969,"yeah, it's sitting in about 2-3 inches of water. probably not a good thing! :surprise:"
597,"July 15, 2005 8:06AM",lemmer,"928

trans am

real ss

christine"
598,"July 15, 2005 8:25AM",toomanyfumes,does anyone really believe that firebird has 7400 original miles? :confuse:
599,"July 15, 2005 8:27AM",fintail,"speaking of 928s...not a project car, but i am sure shifty will have an opinion. sure is a pretty thing

this is priced like a runner but appears to be a project. never a good sign when the front and back are different colors. i am also pretty sure these had an airbag...but this one does not have the right steering wheel. bad sign"
600,"July 15, 2005 8:30AM",andre1969,"but i like that '58 desoto firesweep. i like the way the way the seller tries to build it up by saying that it has the same 350 that christine had. umm, yeah, they were both mopar 350 wedges, but christine's unit was a high-output with dual quads. the desoto firesweep came standard with a 350-2bbl, and a 4-bbl was optional. hp was either 280 or 295, depending on the carb. oddly though, the fury's golden commando only put it up to 305 hp, although i'm sure it was still a much better performer.

but saying they're the same engine is like saying that the old 350-2bbl that my grandparents '72 impala had in it is the same engine that a '96 impala ss has! i came close to buying a car like that firesweep back in '95. it was white with a yellow top and spear, and in better shape than that one. i could've gotten it for $900-950, and would have, but someone else had first dibs on it.

as for that impala ss, it would probably depend on what engine it had in it. i'm too lazy to decode that vin, but i'd guess that if it was an ss409 it would probably be worth it, but if it was a lesser model, you're looking at a real labor of love there!"
601,"July 15, 2005 8:41AM",andre1969,"to decode that '63 impala. it wasn't that hard...

the first digit, 3, is the model year, 1963 in this case
the 2nd and third digits are the series. 18 = impala v-8 (no distinction for ss in the vin, and also no distinction on engine size, just v-8 versus 6-cyl)
the 4th and 5th digits are the body style. 67 = 2-door convertible
the 6th digit is the assembly plant. b = baltimore.
the last six digits are the sequence number. it was the 125571st car to come down the assembly line that year.

i guess there might be some other tag somewhere that might denote what engine it had, but it doesn't appear it can be deciphered from the vin #, like newer cars can."
602,"July 15, 2005 9:00AM",Mr_Shiftright,"oh, so i'm the bad guy, hah? okay, here goes:

1983 porsche 928 found in a backyard -- you know, if the bid stays at about $2,500, this might make a great parts car. restoration would be somewhat foolish, since you can just go out and buy a nice '83 for around $6,000, ready to go. but actually putting money in this car would be pretty stupid. if the tranny is good, that's worth something, and all those expensive parts in there are valuable--some of them actually made of un-obtanium. car is fully priced at $2,500, maybe overpriced. i suppose you could try and drive it around, but i'd bet you a very expensive lunch you wouldn't last two weeks. these are very complex cars that do not take kindly to being submerged in someone's back yard.

1971 trans am -- rust bucket, undesirable year/model, busted block...yeah right.....the scrapyard is where it needs to go. you can buy this car clean running with tunes playing on the radio for $9,000, so what is the point of resurrecting this......thing.....? would make a nice reef for fish.

1963 impala ss --- again, the boneyard for this one. do the math---you can buy this car, numbers matching show condition for $30,000. this car, with bent frame, rust and missing engine and transmission, will never attain status as a ""real"" ss anyway. i have a feeling the vin plates on this car is what is being bid on. if it were a hemi cuda, yeah sure, do the job because you are looking at a very valuable car on the other end, but this could only be a semi-clone at best.

1958 desoto -- no harm done at the bid of $2,150. not worth much even fixed up and pretty, so i'd cap the total investment at around $5,000. if you earl scheib it and do some other cosmetics, you'd be okay on this car and you can have fun with it. so far, not a bad buy and worth fixing if you stay sober.

1989 porsche 928 s4 -- looks like a fabulous car, but too bad it's an automatic. by 1987, they had solved all the clutch problems so this car would be twice as sweet with a 5-speed. i think he'd get his price with a manual trans. but his asking is going to be tough. if someone came by with $18,000 in a suitcase, he should take it.

mercedes 2.3 --- awful cars, run like hell at any price. :lemon:"
603,"July 15, 2005 9:22AM",gsemike,"ok... so when was the last time you saw a car and thought, ""man.... that's really a good deal""?"
604,"July 15, 2005 9:39AM",fintail,"funny thing...rumor on craigslist was that the owner of that red 928 purchased it not long ago for 18k and is now trying to make a quick buck. i wouldn't mind that car, but i am sure maintenance on it makes a mb look like a civic.

i think i got relatively good deals on my fintail and 126. i'm not in a hole, anyway."
605,"July 15, 2005 9:39AM",andre1969,"last saturday i came dangerously close to buying another car. i was at the mopar nationals in carlisle, and someone was selling a 1979 dodge st. regis. now most people probably don't know what that is to begin with, and of those that do, most probably don't care. but for some twisted reason, i've always loved the '79-81 r-bodies.

anyway, i forget how many miles it had on it, but it only had one bad rust spot, around the rear wheel opening (most of the rear wheel opening, in fact). it was light blue, somewhat faded but i've had worse, and a dark blue vinyl top. the interior was cloth with a 60/40 split bench seat, and was in fairly nice shape. it had a 360 2-bbl, which, while that probably doesn't add much value, definitely makes these cars less slug-like. most of them only had 318-2bbls which were barely adequate. and the headlight covers were open, as the mechanism that operates them was broken. i heard someone say that the bar that twists them was taken out, but i'm sure it had more problems than that! my biggest concern was that it had a trailer hitch on it, so i wonder what kind of abuse it might have gone through. still, i could've had it for $500.

if i really needed a car, i would've snatched it up in a heartbeat. but when you don't need another car, $500 is money that can really be spent elsewhere. plus, you have to tag/title it, and insure it. and fix it when it breaks. and one problem with a spare car is that when it does break, there's no pressing need to get it fixed right away, so it's easy to just let it sit and get neglected.

so, in the long run, it's probably best that i didn't buy the thing."
606,"July 15, 2005 9:40AM",andre1969,"would that also hold true for, say, a 1963 impala ss409 convertible? one of those would only fetch around $30,000 on the top end?"
607,"July 15, 2005 1:13PM",Mr_Shiftright,"i have the new ""excellence"" magazine which has the latest market report on the 928 from around the world, delivered by a recognized porsche expert, and he pegs an s4 fully priced in excellent condition at $17,000. that's what it's worth. if some fool on craigslist wants to pay more, that still doesn't make that the ""market"", that only means one person paid too much.

last ""good deal"" i found?

my 928! bright shiny red 1980 5-speed, excellent cosmetics and mechanicals, $25,000 in restoration work last 5 years, needed nothing....$4,500 out the door.

now a year later i'm in a total of $6,000 and that's about what i could get for it. so i'm clean, and got 10,000 fun miles.

that's the way you want to buy 'em and sell 'em imho. :p"
608,"July 15, 2005 1:19PM",Mr_Shiftright,"no, a real ss 409 would cost you maybe $38k-45 if it was automatic and probably bust $50k if it was a 4-speed. we are talking nice cars though, not #3 street cars with amateurish work that looks good from 10 feet.

i suppose a totally correct 409/425hp ss convertible show quality could bust $60,000.

being an automatic is a definite deduct though, and an ss with 283 v8 isn't going to bring 327 or 409 money, so forget that.

so you see what a hose job that ebay car is.

people don't pay barett-jackson money for second-rate cars with wrong engines and welded floorpans and crooked frames. someone will buy the car, definitely, but if you did a quality restoration, you'd never come out whole on a ""[non-permissible content removed]"" car like that one.

i've seen ""clone"" muscle cars sell for a lot of money, but they are drop dead gorgeous and they have all the correct parts retro-actively installed."
609,"July 18, 2005 12:08PM",qbrozen,"i first saw this:
http://cgi.ebay.com/ebaymotors/alfa-romeo-milano-3-liter-verde-3-0_w0qqitemz4562629394qqca- - tegoryz5356qqrdz1qqcmdzviewitem

and thought, 3.0 milanos are fairly rare (aren't they? seem to remember it being so when i was shopping around for a 2nd alfa a few years ago). and maybe, just maybe, if cheap enough, this could be a fun car. but it does need more work than its worth, i think.

then i spotted this one:
http://cgi.ebay.com/ebaymotors/1988-alfa-romeo-milano-verde-garaged-not-bmw-spider_w0qqite- - mz4562256855qqcategoryz5356qqrdz1qqcmdzviewitem

and thought, ok, now we're talking. how high do you think this will go with almost 6 days left? i mean, who knows what may be lurking behind a real inspection (or at least some better pictures), but if its really all there and really as nice as it seems at first glance, what is a car like this really worth?

any bets on final bid price? i'm thinking $4500 ... but you never know what will happen when you get multiple alfa fans together in one bidding war."
610,"July 18, 2005 12:52PM",stickguy,"i like the second one. sounds like a much better bet, since it might cost more to bring the beater up to the condition of the nice one than it would to just buy the nice one instead.

makes me suspicious when someone parks a perfectly fine running car just becasue the clutch went out."
611,"July 18, 2005 1:18PM",lemmer,"i agree with stickguy, although i am a little suspicious of post number of the beast."
612,"July 18, 2005 4:02PM",Mr_Shiftright,"a clean ready to go milano verde is worth about $3,750 more or less. they are neither ""rare"" nor valuable and never will be, but for the money it's a fun car.

the ""beater"" for $699 is a parts car. clutch and brake work of that nature would exceed the value of the car probably. it's not an easy job.

only one way to buy a milano---buy it mint and buy it cheap and have a good alfa shop to keep it up for you. if you can stay on top of the car it should serve you pretty well.

i wouldn't go so far as to say that you could totally rely on it for a daily commuter however.

the alfa spiders are an older and more proven design."
613,"July 18, 2005 6:50PM",gsemike,"guys,

this isn't really a project car, but since i respect you collective opiniosn, what do you think of this for a second car:

red beemer

i'm moving to the burbs and will need a second car for my mile drive to the train. would a 1994-5 3 series in the 100k neighborhood be a good choice? what are the things to look out for? can i count on an unmolested example serving me reliably?

thanks"
614,"July 18, 2005 8:22PM",Mr_Shiftright,"well after shoveling through the incredible horse...pucky that decorated this ad, i did manage to uncover beneath the silly talk a fairly nice little car.

1995 is a good year for 3 series. at 100k you need to watch out for, or ask about:

was the radiator ever replaced (it usually bursts open around 50-60k)

inspect the upper control arm bushings

test every electrical gizmo and be sure to check the dash illumination at night.

make sure you really fit in this car....it's very tight if you are over about 5'10"" or 160 lbs or so.

the selling price was just a bit over private party retail so no harm done."
615,"July 19, 2005 6:56AM",qbrozen,"there is no way i could see my way clear of spending $6400 on a 10-year-old, 100k miler automatic 325. i mean, i spent ~$3500 on a super clean 100k mile '93 benz 190e with the straight 6 just last year. so, to me, almost double the price for maybe, arguably, 10-20% more car is not a good deal by any means.

personally, i'd be looking at a turbo volvo of similar vintage for far less money. or, heck, a much younger car of just about any other make. i think the price on this bimmer makes that milano i posted look like a bargain. but, yes, i am crazy in many regards."
616,"July 19, 2005 7:07AM",bottgers,yet another beautiful concept car turns ugly once it goes into production. the dodge charger. the concept car (the cng powered version) was absolutely beautiful. the production version just looks like the 300c. they ruined it!.
617,"July 19, 2005 7:39AM",lemmer,did they really armorall the radio?
618,"July 20, 2005 9:34AM",fintail,"i don't know where to put this, so i will also use this thread for cars that need work but are hilariously priced:

here's another multi-color (i spot 3 different colors) 4 cyl 190, look what they want for it! a fairly pristine one might bring 3k if someone really wants it. at least this one has the right steering wheel"
619,"July 20, 2005 9:55AM",ghulet,"...i don't think there are any '87 190es (save the 2.3-16) selling for $4k at this point, never mind with two colors, 176k (and likely a salvage title). that guy's dreamin', that's about a $1500 car he's got there."
620,"July 20, 2005 10:35AM",lemmer,it is like two cars for the price of one!
621,"July 20, 2005 1:42PM",Mr_Shiftright,"he's exercising his first amendment rights. this is protected under the constitution but doesn't suggest a real buyer will come along. i'd say $1,000 should be more than enough--that is current ""beater price"" for anything that starts, stops and turns and isn't massively dented or rusted and will pass smog and drive for 5 consecutive days without breaking down."
622,"July 20, 2005 2:06PM",lemmer,"good mga driver?

good camaro driver?

take your pick of the following two for $2,000:

64 and 1/2 mustang

another raging pony

this does not look like an ez fix

the flutie mobile! that is worth $1000s alone (note the biturbo next to it, probably from vinnie testaverde or kerry collins)"
623,"July 20, 2005 3:31PM",fintail,"kind of a pretty camaro...but boy do i hate new stereos in old cars

the 928 could sell to someone on ownership alone...but not me"
624,"July 20, 2005 5:25PM",andre1969,"i think i'd rather have that chevy pickup in the pic than that 1964.5 rustang. what is that, about a '63?"
625,"July 20, 2005 6:18PM",andys120,"from the photos, which are suspiciously obscure, whether that mga is any good or why it's changed hands so much recently but brit roadsters are really hot and if you were inclined to put in sweat equity it might be a worthwhile project ( i repeat might)"
626,"July 20, 2005 6:36PM",bumpy,"64-66 chevy. the only sure way to distinguish the year is the model badge design and location, which the 'stang is blocking."
627,"July 21, 2005 6:10AM",lemmer,somebody sent in a question about that second mustang. that want to know if they could drive it from georgia to st. louis. that seems like a really bad idea.
628,"July 21, 2005 6:12AM",andre1969,"oh yeah, that's right, they did away with the wraparound windshield in '64-66, didn't they?"
629,"July 21, 2005 6:45AM",qbrozen,"is it a lighting trick, or does anyone else think it looks like obvious overspray under the fender in that one shot from the side/rear?

seems to look ok otherwise, but without a real thorough and professional inspection, i don't think i'd even throw as much as the current bid at it ($7100 as i write this)."
630,"July 21, 2005 6:50AM",qbrozen,"i can't spot a single body part on that car that is undamaged.
ouch!

heck, for a few grand, though, i'd like to get the engine, trans, and seats from it. but bidding is already over $6k and the reserve hasn't been met!! (???)"
631,"July 21, 2005 7:25AM",bumpy,"yep, 1963 was the last year for the wraparound windshield. ford got a lot of ad copy out of the competition's ""kneeknocker"" cabs."
632,"July 21, 2005 10:30AM",Mr_Shiftright,"the mga is all wrong all the time...and being a unibody, one wonders where the light blue paint might still be lurking....light blue and orange...nice combo....wrong upholstery, wrong steering wheel, wrong color, body sits way too high for some reason, wrong trim pieces everywhere....this looks like a mail catalog botch with some home depot thrown in...and scarier than all that, an alabama title, a state notorious for issuing car titles out of vending machines. be afraid, be very afraid...

928---nice car looks like. being owned by a former football star is worth about $1.50 in resale value. the car is what it is and should sell for whatever market is on these...maybe...$8k-10k.

porsche 911 --- lol! geez, just look at that thing---it's a total, forget it. how ludicrous---an ""easy fix"". price is about right, right now, as a parts car. oh yeah, porsche 911 cabs with a salvage title and $30,000 in damage are an easy sell...you'll make out big on this one--lol!

'65 mustang --- bid at $800 is plenty already, an act of generosity. you can buy a clean 6 cylinder car for $6,000 so why bother with this wreck? if it were a v-8 convertible it'd be worth the asking price because you can restore it and sell it for $25,000 and only lose $10,000."
633,"July 21, 2005 12:35PM",lemmer,did you see the radio in the mga? that really looks out of place.
634,"July 21, 2005 1:08PM",stickguy,"seems like half the old cars on ebay are from that state, and seemingly all the junkers getting posted on this thread lately!"
635,"July 21, 2005 1:51PM",andre1969,"in alabama, so this might shed some insight on why so many of these ""projects"" come from there...

1.) chevrolet caprice
2.) oldsmobile cutlass/supreme/ciera
3.) chevrolet full-size c/k pickup
4.) oldsmobile delta 88/royale
5.) honda accord
6.) buick le sabre
7.) ford f150 pickup
8.) cadillac deville
9.) chevrolet full-size extended cab pickup
10.) toyota camry
:shades:"
636,"July 21, 2005 2:04PM",lemmer,"sorry about that. i am the guilty poster of alabama cars. i search cars based on my location, and that happens to be birmingham, alabama. i guess i am hoping one day shifty will say one of the cars i post is a screaming deal, and i can just run across town and buy it. as a weak defense, i will say the cars have a better shot at being rust free around here than in some other areas."
637,"July 21, 2005 2:06PM",rorr,"""as a weak defense, i will say the cars have a better shot at being rust free around here than in some other areas.""

you're right.......that is a weak defense...... :p"
638,"July 21, 2005 5:20PM",Mr_Shiftright,"i may seem brutal on the cars because i'm taking a very cold, reptilean and economic view of them, and trying to leave sentiment out of it...and you know i love mgs and porsches. i figure if i throw in my two cents and it keeps someone from throwing good money away, well yeah, maybe i deprived them of the joy of a 5-year plan of garage therapy but perhaps gave them pause for thought and inspiration to a better example.

cars like the mga for instance, become very difficult to pawn off on someone, because old mg buyers are knowledgable....and who else but those nuts wants a 40 year old british car for a lot of money? not many buyers.

true story: i once found a fiat x1/9 abandoned (during a snowstorm in colorado). left there by the side of the road. nice shape, too. person never came back (died after wandering off??). so, took the car and garaged it. called cops. called dmv. placed ""found"" ads, put up flyers right at spot car was left.....nothing. finally, after another 6 months, i just sent a check to alabama and had a bona fide title in 3 weeks. registered it to colorado dmv and got colorado title, no problem. drove it for some time as a fun sunny day car.

and i could have done this with a very expensive car under salvage title, too.

not sure if all these loopholes have been closed, but....buyer beware!"
639,"July 22, 2005 7:07AM",andre1969,"yesterday somebody put a note in my mailbox saying ""i'm interested in buying your white dodge"" (meaning my '68 dart). i've always fantasized about fixing it up, but truthfully, it's at the point where i could probably go and buy one in good shape for much cheaper than it would be to get this one fixed up real nice.

anyway, here's the stats on it...1968 dodge dart 270 hardtop coupe. originally a 273-2bbl/torqueflite. now has a rebuilt v-8, but i don't know if it's a 318 or 273. the guy i bought it from told me it was a 318, but i don't know. it definitely has some kick to it, so i'm inclined to think it's a 318. but it was built up a bit, so it could just as well be a 273 that was hopped up. after all, a dart isn't a particularly heavy car.

the rear quarter panels are rusty, and both front fenders have light body damage. it has a/c, and the compressor works, but the control for the inside-cabin fan is shorted out. somewhere along the line before i owned it, someone put an aftermarket flip-up sunroof in it. the door panels are out of a '69 dart gt, and the seats are out of an early 70's duster/demon/dart sport. i do have a set of gt buckets though, and the gt rear seat.

the real kicker though, is that the car has 338,000 miles on it (engine rebuilt around 241,000, and tranny replaced with with a used, but rebuilt at some point in its life unit around the same time). i put an 8 3/4 rear in it back in '97, somewhere around the 330k+ mile mark. i have no idea how many miles it had on it, though. oh, and it won't run. i think the fuel pump needs to be replaced.

if i ever got serious about selling it, i'd try to at least get it running again, but with this guy showing an interest in it, that might not be that critical at this point. about a month or so ago, one of my neighbors told me that he had a friend that might be interested in it to turn into a racecar, so he wouldn't care about the engine, anyway. and while it does have the quarter panel rust, structurally it's still good, with a solid k-frame, front and rear sub-frames, and where they attach to the body, etc. so, any ideas as to what i should ask for it, when i call this guy up? i was thinking maybe $900-1000?

i'll try to post some pics of it later tonite. also, as a disclaimer, i'm just trying to ask for advice here, and not trying to sell it on edmund's. if i've crossed the line though, i apologize, and i'll either pull this post down, or one of the hosts will! :p"
640,"July 22, 2005 9:34AM",stickguy,"i would say as is, where is, ask $1,000. too much less and you might as well keep it for sentimental value, or in case you ever feel like working on it yourself.

of course, he may lose interest when he finds out ift doesn't run, so replacing the fuel pump might be a good idea, so you can at least get it to turn over.

then, post a picture here so we can all run it into the ground"
641,"July 22, 2005 9:37AM",fintail,a 'fold em' for shifty
642,"July 22, 2005 10:38AM",Mr_Shiftright,"you can read the engine # just below the left cylinder head (right side as you face the engine) just below the valve cover if you wipe off the block you can see numbers and it should say ""318"" + other numbers. these numbers face the front of the car.

i don't think it really matters if it's a 273 or 318 regarding value however."
643,"July 22, 2005 10:48AM",Mr_Shiftright,"pretty funny --- yeah, it's ""rare"" all right because nobody wants one.

78-79 is a baaaaaad year for a 928, worst possible choice. in 1980 they squared away a lot of problems and in 1987 they really got the car ""right"".

it would be a good parts car--you'd be kinda nuts to put any more effort into this one.

and why would someone put in a new clutch in a 928 (no easy job!!) and have a bad throw out bearing... very weird...

another thing you can do...there's a company that makes a chevy v-8 conversion kit for the car. so you can build a street rod out of it if you want."
644,"July 22, 2005 10:50AM",andre1969,"i was pretty sure that the numbers were stamped on it somewhere, but just didn't know where to look. so they're on the head then, and not the block?! what did they do then, when some engines used heads from others? for instance, i heard that the mopar copcar 318 used the heads from a 360.

regardless of value though, i'm curious to find out, now! i might try to find out tonite...if the wasps don't get me when i'm messing around under the hood! :p"
645,"July 22, 2005 1:15PM",andre1969,"shifty, i went back and re-read your message. don't ask me how mis-read it to say that the number was on the head and not the block! i must be going scenic! :shades:"
646,"July 22, 2005 1:29PM",Mr_Shiftright,"or simpler yet---

the 5th digit of your vin identifies the engine

273 is a ""d""
318 is an ""f""

yeah, on the block, facing forward, just below where the head meets the block. wait a sec i'll get you the #s.....

it should read

pm or pt
then....
273 or 318
then
4-digit julian date code
then
4-digit julian sequential production #

so an example would be:

pm38321872401

that's a 383 built in the mound road engine plant. ""pt"" is trenton."
